-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9988092345078979 -0.9794418131772757 
-0.9992223572296476 -0.9794294145361668 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9992223572296476 -0.9794294145361668 
-0.9992223572296476 -0.9794294145361668 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9992223572296476 -0.9794294145361668 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9992223572296476 -0.9794294145361668 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9995625759416767 -0.9794095767103925 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9992223572296476 -0.9794294145361668 
-0.9992223572296476 -0.9794294145361668 
-0.9988092345078979 -0.9794418131772757 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9992223572296476 -0.9794294145361668 
-0.9996840826245443 -0.9792719517940833 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996840826245443 -0.9792719517940833 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9992223572296476 -0.9794294145361668 
-0.9996840826245443 -0.9792719517940833 
-0.9992223572296476 -0.9794294145361668 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996840826245443 -0.9792719517940833 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9993924665856622 -0.9794194956232797 
-0.9996111786148238 -0.9793190666302973 
-0.9996111786148238 -0.9793190666302973 
-0.9988092345078979 -0.9794418131772757 
